project_id,start_date,end_date,emission_reduction,project_size,successful_projects,total_projects,verification_score,risk_assessment,compliance_score,validated,project_duration,historical_success_rate
1ce6ae87-dfad-424f-9329-db5d0cb89aa8,2023-11-09,2028-10-08,6326.006633878253,large,2,42,89.21717424576237,40.91672120642649,68.28369748755257,0,1795,0.047619047619047616
b9161392-db76-4dae-8ef8-8233aeb7c80e,2020-02-20,2026-01-18,13564.758281718301,small,46,12,65.71211704244512,38.31793443656475,68.05643349366349,0,2159,1.0
f3b873f2-7047-456a-b4db-a2d87f3da960,2024-09-04,2026-05-29,13499.053230706353,small,7,82,73.54830335798167,47.149283151551515,90.22459407852143,0,632,0.08536585365853659
3c48a5e1-60fd-4752-aa6c-fae1d306c31c,2021-07-06,2027-05-26,14001.009979146418,medium,31,82,71.8564760706844,56.80983337493241,72.45569686910764,1,2150,0.3780487804878049
d876ca63-25e1-4567-a2c4-5744b12a9a96,2024-05-22,2028-12-26,8321.78897361473,large,21,60,69.52394688415049,36.99395309938417,74.10984943972915,0,1679,0.35
ba67c542-dabf-44e8-b75b-b4f7c1fed6dd,2021-03-10,2029-10-10,8690.340275353425,small,47,64,76.23615448136928,60.57258235749081,74.1479923259923,1,3136,0.734375
91efa000-27c9-4bdb-8da8-7eeb008be797,2022-05-26,2027-07-24,6937.862980245927,medium,16,4,69.98753168745263,62.36116142136998,83.02826133454539,1,1885,1.0
6f15932e-f35e-4530-bbf4-3c8cea28d309,2023-02-22,2029-06-19,6378.565985211143,small,26,98,92.40753637682762,57.55696992496914,78.34241426100635,1,2309,0.2653061224489796
4cf2d771-8a88-4439-86f1-938ce5916661,2024-04-01,2028-05-29,10601.376522085466,small,44,39,74.74473050256428,60.1374611473332,100.0,0,1519,1.0
b039dca0-a00b-4546-b319-e7a1654707dd,2020-02-17,2029-01-15,14057.169397148553,medium,2,19,68.99267496535349,48.99332591631685,75.94126901529113,1,3255,0.10526315789473684
eac7ba33-8536-4321-b84d-ebfd0220f1be,2020-07-05,2028-12-02,8525.481664590427,medium,25,62,75.17316604523658,72.3782710575184,72.9797506402141,1,3072,0.4032258064516129
59e7dabc-a34c-4e4c-a9ca-b8e97afbf053,2020-06-08,2025-11-05,9917.431402062266,medium,34,45,85.65370745125108,27.901036700887886,69.65547348171475,1,1976,0.7555555555555555
8fe7ee04-1264-46ce-8f9a-f63a99342ba1,2021-04-27,2029-07-12,13325.380097037667,large,12,61,56.624878618006036,40.72863643134972,100.0,0,2998,0.19672131147540983
d8bb9083-fad6-4e1a-977f-8f6cce6bf4b4,2023-12-12,2026-03-16,9859.915801665018,small,16,31,76.09588145291303,40.7621094132979,61.91841386115052,1,825,0.5161290322580645
c5501b62-4b23-4edf-96b7-0c4f10e8cb00,2023-06-18,2028-07-26,15568.504509357785,small,29,49,65.75591019114232,50.68456379159984,82.87118593387567,1,1865,0.5918367346938775
bb341a6d-9a97-4950-bb7f-eca87ed74ca9,2024-09-06,2029-10-09,13500.414895646025,large,28,31,67.00657277483698,31.96339846307343,78.22460236366065,1,1859,0.9032258064516129
f6fc0c4c-2163-4783-b091-55cb495df896,2021-05-26,2028-02-20,9551.967327583954,medium,13,42,70.94293164018801,52.67052855210034,82.2817096151501,1,2461,0.30952380952380953
6223744e-3be8-4cee-910f-204107bc742d,2023-08-16,2028-05-18,7957.323903613143,small,29,48,69.00763298830958,54.4514601666222,94.46050761872104,1,1737,0.6041666666666666
caef3e67-e8cf-441f-ad9c-19c06b690126,2021-11-02,2025-09-25,11410.872483959804,medium,36,20,78.17666317708282,48.80636876038927,90.86401111085327,1,1423,1.0
2d915f6f-9207-435f-94e4-9fffa4ad0e52,2022-12-13,2026-09-13,9016.598916429437,large,43,84,49.644639306849896,35.43089430724619,76.68889961761258,1,1370,0.5119047619047619
8d1fe4e6-72f3-4e06-9b3c-a98375e6ca5d,2022-01-09,2026-04-27,6217.001165122611,medium,47,96,70.80086720246497,47.77027232089185,79.06368943252052,0,1569,0.4895833333333333
ef84b300-65e7-4abc-8014-6c865ca68838,2024-02-03,2028-02-11,11651.861861340029,medium,37,20,87.3318751411915,42.136169065676235,75.24673034500329,1,1469,1.0
ed92922d-c339-4e7e-87ee-1ffaaa99fa51,2024-01-18,2029-07-27,11620.775914913542,small,8,16,86.42022105816456,52.081444102926135,72.64210119310945,1,2017,0.5
4ca0c376-e35d-44d2-9e0f-89457b423e0c,2020-05-11,2028-10-08,11855.879918978768,small,47,57,68.0405630912785,57.16382277990502,91.79335589363409,1,3072,0.8245614035087719
af8e3a4f-300c-4f37-a18c-f4105d61a546,2020-06-25,2025-09-27,8536.5628038787,large,31,19,56.26978565832378,26.427282046982356,69.79820218123461,0,1920,1.0
94f916b8-c985-4ff5-b39a-8f063812e0e2,2021-12-14,2027-01-18,8054.762981622011,medium,3,95,63.85069239268794,51.460292231144535,82.4516064733715,1,1861,0.031578947368421054
a744fea9-c31a-4ed2-8fb0-5ae9c9ed5f4c,2025-01-07,2029-01-01,8007.422983883414,small,5,13,78.94566038187014,31.295638964380814,74.65217728098341,1,1455,0.38461538461538464
5444a687-57d2-41f0-a997-c77f103fd332,2022-02-25,2025-07-11,8096.872332539376,medium,0,20,84.28166917504225,55.16058278854943,69.37121121645235,0,1232,0.0
e6d7680b-eb7d-4c78-ab4c-e34f53331d54,2023-04-02,2027-10-21,8709.960824508747,medium,24,76,79.74735933260678,82.26885342119338,83.24753562583587,0,1663,0.3157894736842105
d86600af-0cc9-4d85-ac98-be0daf123cdc,2022-01-19,2028-02-28,11275.555797712383,small,39,49,75.25116682711196,38.92628386340889,85.33772722731162,1,2231,0.7959183673469388
9b2f0c49-30f4-4ff5-b3e4-b120c5b54044,2023-07-26,2027-06-11,13113.736551179514,medium,37,26,74.95259145815517,40.40408238246148,69.77161752394967,0,1416,1.0
49151847-2412-40dd-bdc5-a6906ebac808,2023-09-05,2025-06-23,11292.222785875207,small,2,35,75.19223215536924,55.530489837540024,71.34574507720295,1,657,0.05714285714285714
a2e1c4a2-b09f-4925-968a-b30b790a9a94,2024-09-01,2027-12-02,7893.091653236728,small,20,41,81.0700813257163,59.746978373317745,75.38255993820414,1,1187,0.4878048780487805
39c8f3b8-e43d-48b0-8577-5d1ddac250be,2022-08-30,2025-10-10,10013.641502533948,medium,13,10,100.0,61.625714712357556,77.49080602987883,1,1137,1.0
c1946c23-a2bc-46ea-9128-1cd456c8361a,2024-10-11,2027-04-14,10574.008839659586,small,29,76,65.46666077586698,70.33953067504837,68.6662455021574,1,915,0.3815789473684211
cf9f91ba-0ba5-47ef-bcc7-204f39f577cf,2020-11-04,2026-09-07,10340.419538859078,small,1,24,61.49781669378376,31.70187279275592,68.98599705149982,1,2133,0.041666666666666664
e339842e-2988-4007-864d-28b45f6e90c7,2022-03-08,2028-11-17,11527.706050056195,large,47,73,90.38637825802367,47.54145104209984,79.9269769576775,1,2446,0.6438356164383562
5a4332a1-57fd-4007-8903-b6449a9ee370,2020-11-15,2028-01-24,11298.716010602113,medium,21,69,97.67763548906878,46.35966176121727,86.08037549806598,1,2626,0.30434782608695654
0b638413-ea68-4799-8eae-6b4e5cb0e7f7,2022-02-19,2026-10-15,13966.294509004316,small,12,31,93.24490175061555,56.623212934101645,89.45683140779406,1,1699,0.3870967741935484
20e0ea60-103e-4500-ac92-9a6fea7e1ec6,2023-03-29,2028-10-06,11532.56249963435,small,24,54,69.38917955489906,37.68524999592532,89.33263590367753,1,2018,0.4444444444444444
49e7e959-ea2e-42a0-be71-f48d1811e44f,2020-08-26,2026-07-09,12099.949858014026,small,47,58,82.20777311240992,65.34620726979685,82.5869698235359,0,2143,0.8103448275862069
5c6ab84f-6625-4ad1-8284-bf400ab31b9b,2024-01-23,2029-08-11,9456.020218742633,medium,42,98,78.60797365404622,46.302898842590295,77.83812100547033,1,2027,0.42857142857142855
71256ed8-d2cf-4eb8-8d19-fc4b3d272513,2024-08-06,2025-03-09,9754.060754390835,small,10,60,56.20398789528839,53.072959029756866,89.22943693463164,1,215,0.16666666666666666
120826a6-28ca-49c3-aad4-bb7d60213fec,2021-02-06,2029-09-02,11355.61331481785,small,47,11,73.63914855964256,37.38735263133718,100.0,0,3130,1.0
cd37fba1-22b3-478f-bb8f-d437ac2eef44,2020-08-28,2028-04-27,13121.652724806456,small,9,73,68.01019852707051,67.86059209677269,79.71390574776886,1,2799,0.1232876712328767
d71a97ee-d056-42b8-848b-966cfa3a8e22,2023-08-19,2025-04-30,10718.467462521292,small,48,86,63.83387969327024,54.92244265551045,87.78967205761411,1,620,0.5581395348837209
97b94d03-ae93-4bd9-ab2f-5f5d7194ba00,2024-09-30,2026-10-20,9913.417344491956,small,43,40,83.49542461743758,31.58820740236671,90.93801858014795,0,750,1.0
bdde73ea-2896-4264-8da9-0ee572a1fc1a,2023-10-01,2027-09-09,12625.542034298422,small,36,55,68.05308842708992,52.76424236658481,98.14965851803457,0,1439,0.6545454545454545
58799544-cc66-43e4-866a-f4aa005d7648,2020-08-22,2026-09-22,4924.587822870931,large,24,47,70.23002579088306,51.74602377138638,91.80611847140345,0,2222,0.5106382978723404
c3319537-0240-46b1-97fa-49f8a14991b4,2022-06-07,2025-07-20,7196.336870758872,large,43,92,82.59811726790028,61.92597981081545,63.31382965676284,1,1139,0.4673913043478261
08c2f0bf-1c26-4224-a385-4f796707facc,2021-01-31,2026-01-05,9189.858555553807,small,34,61,64.55463765864127,53.841656906576276,80.93039471902382,1,1800,0.5573770491803278
f198c1a9-e914-49c0-b0e9-5556d813f0ff,2021-06-02,2027-08-20,10104.64834443681,medium,18,80,65.42489233862197,53.84731367740169,76.61559005638442,1,2270,0.225
ce328955-e761-400c-a396-3da39092d012,2023-12-18,2028-03-20,11927.416740041732,medium,27,74,69.13073153662515,46.986503513342015,75.50114131754871,1,1554,0.36486486486486486
e6026e89-9bd9-456b-a83b-0622400fbd43,2020-12-04,2026-02-11,9370.298899063875,small,41,34,72.7934711881931,31.51588183916329,87.08698557314578,1,1895,1.0
72ddaf83-4a5e-4c3d-8361-bfcb01246bf3,2024-06-18,2030-02-11,11774.005954185226,small,47,62,87.94631515738565,41.084061640147,68.00185170005001,1,2064,0.7580645161290323
4b7a924a-d2b6-4015-b59c-1bd5c9152f14,2020-07-21,2026-04-17,8761.354468086287,small,42,79,80.52367703747993,68.27890106936762,68.48389687075033,0,2096,0.5316455696202531
96a0d7d4-ecbd-483f-aa8d-8cccc44ad824,2022-01-17,2027-09-02,12208.318282903507,medium,47,82,57.5680983810393,63.84721036885839,99.50576799108998,0,2054,0.573170731707317
e984a1f0-0555-41b2-8884-08368a6d77cc,2024-10-08,2028-09-20,11674.365898822321,medium,9,45,65.87815066007943,33.507129408677464,78.87692188795805,0,1443,0.2
527308bc-ecd3-4f51-b3a4-4f0ed8904442,2021-10-12,2027-02-13,13032.668532494019,large,14,95,76.58583073074098,23.17751648127997,93.02226391508121,0,1950,0.14736842105263157
11352b1e-a750-4baa-88b9-b891ac2b0908,2024-08-03,2029-04-28,13191.951960074175,medium,31,5,71.35136889472827,38.966513392338264,68.58544007095301,1,1729,1.0
2b752711-fbd8-4d20-82b8-e1b1ba9ea4e5,2020-10-24,2028-08-22,11316.52655138596,large,2,51,71.84259524417993,30.373397218553862,75.49945645879788,1,2859,0.0392156862745098
13d21c04-291f-40d7-a3e9-544ee2b1f226,2024-10-02,2025-09-27,11930.641284043424,large,23,97,65.05301943475722,98.53465641099837,85.91087243683263,1,360,0.23711340206185566
bf7236f0-0bf1-46d6-9634-24a4766ab402,2024-01-21,2027-02-28,6162.837761733993,large,9,58,63.30129362491493,62.030522037592426,85.97791440247022,1,1134,0.15517241379310345
c0b92b7d-9c28-4bf0-acdd-8b9124f7bacf,2021-09-11,2029-08-14,9488.816542000062,small,43,93,67.98035145782752,62.369569642154175,81.90158129309438,0,2894,0.46236559139784944
290a8b7a-a835-4818-8af1-cefbe0ade02d,2021-09-17,2026-04-01,9380.082929315186,small,29,3,70.6416755615634,63.97902016081972,81.73669640734482,0,1657,1.0
8172c620-321b-4fde-8210-ee5fa5c32096,2020-06-16,2026-02-07,13752.033523602693,medium,40,23,74.65876858595313,38.03965962860737,83.72411497777267,0,2062,1.0
3869a284-ee52-4c76-b3f7-c2c533506ed0,2022-01-16,2029-07-19,9279.660579996727,medium,32,10,83.43531249617,23.668377485494563,89.12626946120771,1,2741,1.0
5f7f0d2a-18c9-4f67-af62-7048ded40b9a,2024-06-09,2029-01-27,11543.616175761492,small,44,47,80.18556337009896,67.52568064159148,60.87510672533799,0,1693,0.9361702127659575
0086d644-fd28-4851-a6da-6a937b730fc4,2020-05-13,2029-07-18,10014.950146356041,large,24,32,91.74351781161867,41.54557463085827,90.33101908414814,0,3353,0.75
41b8dfa8-f803-4304-ae60-c29cbc8a3741,2022-07-06,2027-09-09,10547.502102607828,large,38,48,76.58642077208778,74.99390731153606,67.51698817334547,1,1891,0.7916666666666666
2a143a6b-8aa6-4d5a-a2cb-67dc2b2d5e78,2021-06-28,2029-07-29,10959.523443238026,medium,38,27,69.05833268084616,22.106794966128085,88.18104083536885,0,2953,1.0
5bcb545f-1c94-4efb-b132-d5946e772e2a,2024-12-26,2029-07-07,9081.433281174372,small,24,36,69.1135070575855,37.68691461393282,74.65156773761429,1,1654,0.6666666666666666
756a303e-dce1-4754-a8c4-124d8875374a,2020-03-05,2025-04-18,9200.427027739039,large,37,88,68.52555972964828,44.79910465839731,79.56010488333459,1,1870,0.42045454545454547
36093cbb-f795-4d7d-a493-20d421042853,2022-10-18,2029-06-16,6168.744168292589,small,11,54,78.5109035279932,57.222102391340506,81.54740442298547,1,2433,0.2037037037037037
debcabff-f923-4202-86ba-c037e4131948,2021-04-25,2029-10-27,11575.521595991955,small,3,20,68.83120456923577,46.50919523794961,77.55204571055815,1,3107,0.15
43082af0-67f7-4d54-b3c8-cf56a9d9d54e,2023-02-06,2028-04-07,10929.521444148419,large,27,3,74.88114948398837,56.24913296857678,91.02248728071915,1,1887,1.0
b6d920c0-04a6-4b72-b415-dec4063a01f3,2022-08-30,2025-08-27,8603.108724893726,medium,19,69,73.22727017178391,45.19320496113315,68.27217480921503,1,1093,0.2753623188405797
832ecf9e-7e82-40d7-b374-819bfb1123da,2023-11-02,2029-08-23,10963.983293232544,small,9,3,84.22551800709026,88.02438707936321,86.9189125764296,1,2121,1.0
960aef3f-e233-4571-9b6f-e50ea14896c1,2021-10-22,2028-09-19,12701.23579044124,large,30,40,96.53315099961482,60.491299305790186,87.89467771460986,1,2524,0.75
8e39ece5-8745-4ba1-a4ef-38367d2a5ec9,2020-10-15,2027-01-20,10345.28733678652,small,18,60,82.83677746905488,70.34818975038772,91.55372581204632,1,2288,0.3
d2266dc0-3783-403b-86c5-c3478b0912ad,2023-12-30,2029-09-22,11522.19462338618,medium,1,70,67.65663405676003,59.577907359988686,74.51249521011673,1,2093,0.014285714285714285
7082ccd4-9e30-44c2-b006-d5d3e2b7f57c,2024-02-09,2027-01-05,9770.365844603004,medium,3,79,78.57202797153387,63.82414163359027,90.89715698232649,1,1061,0.0379746835443038
bf27aafe-e911-4a61-b479-e3ee5c3c01b2,2024-07-13,2029-11-17,9299.985050391657,small,14,70,59.51390501279141,33.326989470662205,82.89168619737461,0,1953,0.2
0f81d182-a5ed-4b6a-9b94-7194c688ee7b,2024-11-01,2030-01-13,8639.252007048866,small,37,23,75.06413123703827,50.920850190251294,80.79055036073092,1,1899,1.0
be908a05-e93e-429e-9110-b3efa1bdb129,2024-09-05,2029-07-14,10773.422202296393,large,32,60,79.93219117218878,46.10755304434557,73.57202698158264,0,1773,0.5333333333333333
eb5c026d-f886-425c-8b02-7ec9e73f676f,2022-05-28,2029-01-30,9495.222873513323,small,17,30,72.94652323612843,81.4242369618154,80.03081977242311,1,2439,0.5666666666666667
5ce4aa61-9bb0-4857-a3f9-82bc94f382bd,2021-10-28,2026-03-07,13658.336103389696,small,39,39,84.36107261235303,44.44416421748929,72.8689070294792,1,1591,1.0
840e8262-6094-4b6f-95fe-f6738e7941f8,2020-02-21,2029-11-12,10662.470719129557,small,31,40,63.65984244042505,68.0510141251753,76.07575932785419,1,3552,0.775
72859943-e2dd-432c-b450-4f1fc6b9cb67,2024-06-06,2027-04-24,9068.691752051845,small,31,48,81.61425429704202,9.987957247828843,65.6732089961375,1,1052,0.6458333333333334
8a294b19-c35e-415a-bd40-479a6a916638,2021-11-01,2027-12-16,9469.193178464517,large,12,85,75.61484217057821,45.57644086408665,74.09054011698115,1,2236,0.1411764705882353
9481c00b-5306-47f3-b0d5-3f4b931da685,2021-01-27,2028-07-28,11949.07730489014,small,15,45,83.3599830025965,48.98393991987786,65.46739053242642,1,2739,0.3333333333333333
0c0e2d7a-3c81-4f60-b6f3-4a4564148bb1,2022-07-14,2028-06-11,11601.243476413001,medium,32,37,72.0540448514988,56.36808858176766,70.32123872539694,1,2159,0.8648648648648649
556698c7-3ec8-4220-b72c-4c8a7f3137ee,2020-12-23,2028-07-10,10550.520682389633,small,33,22,68.69945304126142,48.67536631312464,96.892205829225,0,2756,1.0
5013e2eb-5ad7-4405-908a-7e970f2d65cb,2025-01-12,2026-08-28,9063.065322980245,large,13,52,72.10930916310274,72.90475229922168,66.53333771246365,0,593,0.25
cc4383aa-b3c1-4e9e-81a7-774bd29d0117,2022-06-06,2029-11-30,6827.713720364949,medium,46,2,70.64659660408805,66.13133243111413,96.91360526820513,1,2734,1.0
289704fe-7d10-42f2-addc-9da84e180a85,2022-06-11,2029-07-08,7437.624335697514,small,1,14,77.80124235118092,51.63792973822428,76.5221669479766,1,2584,0.07142857142857142
32cda479-3b96-4f4e-b2d8-45da7e1b61a7,2022-10-07,2029-11-22,9983.656806069954,large,12,18,81.78245581670645,56.81852860798341,90.0937771699751,1,2603,0.6666666666666666
cf479498-f7ab-4092-b50f-827fbd8a1c3d,2024-02-07,2029-06-07,10709.549847551212,small,28,50,84.94641496023459,40.4910419001003,79.89374315254746,1,1947,0.56
9d3d108d-c341-4b2c-b6c6-6b22dad09c27,2022-03-05,2025-04-15,9327.9508255355,medium,42,15,71.97415211652203,44.085538639479275,79.78399062405292,1,1137,1.0
f3da6593-b060-4fb0-bb49-61c63b205fa5,2022-11-09,2026-10-29,10536.742548346669,large,41,37,75.89701747270354,50.063547210749086,75.17396806929698,1,1450,1.0
a291249f-03ae-4ee0-815e-349e8cd2b096,2024-11-08,2029-10-17,11895.767808985041,medium,33,2,59.10662009479887,56.50021377018308,94.84523650559248,1,1804,1.0
c1c21b95-c87b-4430-93f1-eb9a8e3163ba,2021-04-28,2028-05-14,7774.153854184999,medium,16,84,79.91927355319466,13.936268557148912,94.27866657238972,1,2573,0.19047619047619047
d26b363a-f213-4f87-bebc-57b85251344e,2023-09-03,2026-12-20,12178.020521075348,small,2,74,58.58969219073644,54.86185011389466,86.69630524619632,1,1204,0.02702702702702703
7573df45-4d1f-4a35-b774-0db5285dfdda,2020-06-02,2029-01-09,9840.714815773339,small,29,69,63.64000315199049,42.89598202212646,89.91534908982396,0,3143,0.42028985507246375
e7b5fc96-2f68-42bc-8c48-2f7e622a86e9,2022-02-24,2029-07-12,11485.288823818359,small,3,32,73.40655320925389,66.05881713793099,81.83277748821948,1,2695,0.09375
5db0363c-6d38-4268-b2b5-75adc576b808,2024-09-24,2029-09-23,9450.130059560954,large,30,66,56.94217105066483,62.40437434184046,85.21181364585303,1,1825,0.45454545454545453
5c65badb-fc09-490b-bf44-14acf563285f,2021-01-27,2029-04-12,7077.135494279854,large,4,57,65.47760543266376,51.61807752480517,64.00065819435488,1,2997,0.07017543859649122
ac25b40b-a77f-497e-b997-002bbb3bdaaf,2024-01-14,2028-06-07,9434.751995734136,small,1,61,84.42448263751493,17.41123223645401,71.08970880702007,1,1606,0.01639344262295082
616c76b1-254f-4e65-ac13-a2690caaba2e,2024-07-24,2027-12-14,9859.867365847062,small,3,5,51.082289300489464,45.30194115337546,77.6217781267,0,1238,0.6
b386518c-e54b-4418-8ea1-a9b14360e71b,2021-12-20,2028-12-26,9228.685754725137,small,43,85,72.66363723030054,29.08892902782822,94.14494171647061,1,2563,0.5058823529411764
f7c0e143-8247-4024-8543-b59be2473c92,2020-08-07,2025-08-14,8679.1999996418,small,37,18,77.01897212795923,50.41487582360725,78.54667405821486,0,1833,1.0
26d48a5d-f59c-4f25-ba7e-260e7fa1c645,2025-01-15,2025-07-28,11035.16531563777,small,26,48,100.0,57.1369990955245,90.32617370221926,1,194,0.5416666666666666
bdfd323e-490e-48cc-9c30-1828ce0befb7,2023-11-08,2028-11-26,9977.984902399632,medium,26,40,68.00948286933402,52.26203473101731,79.1309541437256,1,1845,0.65
9adebb85-5183-439b-b758-e289486e97a1,2024-06-19,2025-04-22,9962.751254754527,large,14,68,78.54244831131757,47.52841919274754,78.65252892077278,0,307,0.20588235294117646
25a9fda2-22b7-429a-9416-bb1dd59de43a,2022-04-09,2027-06-30,5098.186011771236,medium,38,96,82.44207440485793,49.002513555273495,74.7363505190894,1,1908,0.3958333333333333
ca771e57-e24a-4a93-8fe2-a111128ec45f,2022-11-07,2026-07-03,10618.533051614884,medium,37,56,63.286881171631975,47.08455448833211,100.0,1,1334,0.6607142857142857
b1bba0b9-108c-46ba-9159-507db0930e06,2025-02-05,2026-01-06,10198.565722318446,medium,13,4,78.8965017026536,68.42253817742528,90.76114193025714,1,335,1.0
b6d3ff9d-d35d-4df7-a827-34678cc92032,2021-10-24,2027-12-12,12325.60070894528,medium,17,17,83.57197741833923,66.02419621466011,72.87995900867361,1,2240,1.0
9a3715be-7dbf-4178-bd6f-929d284c2791,2024-06-28,2026-06-03,7377.542713837321,small,28,52,85.78470644451907,40.76503151883722,76.25401955941294,1,705,0.5384615384615384
4392c80e-db4a-420b-8ef0-0b441ea257cc,2022-10-03,2027-03-02,7115.062648494636,small,6,63,74.22988853312097,28.676734667668285,77.18875254384795,1,1611,0.09523809523809523
1c8d3a29-d271-43df-b270-106a04822a91,2023-04-22,2025-02-24,10527.30064805988,small,37,42,64.71753793127843,74.807481379413,85.01922176964851,1,674,0.8809523809523809
115160f7-2523-4f6d-80a0-72c4985fb8ac,2021-12-03,2026-01-08,9531.114064078933,medium,23,33,73.82679647200214,59.55608849399348,77.84671017724725,0,1497,0.696969696969697
3cbaf811-b489-4c4e-a302-334f6993bff9,2021-03-28,2025-09-11,8195.959339489265,large,37,86,68.0502141035658,38.00706544591331,76.75376751849757,1,1628,0.43023255813953487
6dcd0d3e-306d-4c2d-8b9d-491fc6115b55,2023-02-04,2026-03-12,6829.7684569384155,medium,5,18,86.87291665021375,25.847150079563637,92.83985884164528,1,1132,0.2777777777777778
b8762467-c065-46cd-95f3-2ff3e2b1ad9b,2022-01-09,2027-12-26,13095.711397988613,large,19,27,79.36282770140568,49.77307475527102,81.68654310934602,0,2177,0.7037037037037037
2edfeed7-a6fc-4e1a-8a5d-d7a8f5d5523d,2021-12-03,2027-05-14,12790.789088363827,small,41,79,52.6432234158725,49.53396334165219,88.23796057520707,1,1988,0.5189873417721519
907f825e-f68b-4996-ae2b-0667b05bacc3,2024-09-13,2027-10-14,4692.945771184906,medium,35,61,68.1164872296364,54.85409365396561,79.29643841691563,1,1126,0.5737704918032787
0b4c6901-8192-4e4e-8a3c-20fb74a61529,2021-06-24,2025-03-07,7744.401787468001,large,9,25,100.0,66.47881202499798,80.24562087173045,1,1352,0.36
9d6609de-5f2e-4a17-b387-bdc493cd2709,2022-06-13,2025-08-25,14521.219163117821,medium,21,61,77.92745443429192,44.937817083206184,71.82322166392343,1,1169,0.3442622950819672
1035fa70-ee20-4cf1-a8e1-8e5a41993344,2020-10-14,2026-04-08,10373.944556160031,large,32,10,67.72223423367352,39.68232229939782,94.45276041175234,1,2002,1.0
08636e96-48b8-4c64-827d-eda8ea93f16e,2023-06-18,2026-12-16,7861.412864091429,medium,22,80,54.82301837079332,60.38913375099835,90.10092586217698,1,1277,0.275
209b2fcd-1fc4-4c8e-a2ba-56046198139b,2020-06-05,2029-08-13,9594.280452103527,small,45,4,85.44346058080275,43.28190252576877,75.49805390673846,1,3356,1.0
d200cb59-3a14-440f-b30a-ba948e6aa2bc,2020-08-21,2028-10-23,8324.951983281531,small,49,31,98.5547548692766,56.242421949888616,87.47282456430015,1,2985,1.0
0223fd7f-452a-45af-9810-44476b2998cc,2023-01-29,2029-11-18,6230.344929657824,medium,40,32,90.28414794827843,49.44850843543106,86.21152290134287,1,2485,1.0
028d9d14-5d4b-43ce-9f49-9cbc49aa26cc,2021-03-21,2025-11-18,12752.348633885216,large,41,24,77.59811717194617,53.45226771634399,84.82739333110965,0,1703,1.0
20a96f23-9fe7-4226-81af-a34e0ebdc10f,2021-05-17,2027-05-03,6836.967281141161,small,3,59,60.06751875211175,35.477978424155864,96.67331853705063,0,2177,0.05084745762711865
740be8b7-3994-4e1d-b5a8-f57c8d9123d2,2024-04-29,2029-07-14,10926.25993215071,medium,20,18,72.8043401372786,53.82079486394618,70.10549994060506,1,1902,1.0
c4dcf7ee-7925-4500-a59d-5f259b357b8c,2023-08-22,2027-02-28,12351.676100049872,medium,12,96,70.86265283964926,66.00076418268164,83.04422073541535,1,1286,0.125
fd130c1a-b19f-4cb0-81e4-37ae753dcf18,2024-04-01,2026-01-01,7989.855973176783,small,41,92,91.53321373742986,59.98941450884141,87.52477187725084,1,640,0.44565217391304346
a2f6d8a8-1435-48d2-99e5-b984990ee869,2023-10-03,2025-09-15,8212.598110802,small,12,75,84.5380742027689,47.171061810089014,77.17077035605901,1,713,0.16
8e126b6b-761e-4d2d-8eee-8d2f5750d505,2024-01-12,2027-03-05,11805.224868032486,small,11,72,73.76236723446041,51.92505312639801,67.2028832158679,1,1148,0.1527777777777778
db68794f-01bc-4d62-bd00-1201aeccc237,2021-03-10,2029-09-25,11624.178416083903,small,23,65,82.05671589312298,48.03146170026894,76.94521214759266,0,3121,0.35384615384615387
263a1534-1916-424a-a81d-5fb906d1a775,2024-08-28,2027-06-14,8950.024026758583,small,34,2,66.06993652474675,44.42625475538558,62.973769578368255,1,1020,1.0
d18cc183-f638-4580-b608-006e1f2b4a53,2023-08-27,2026-11-19,12695.576053175462,small,18,21,89.11335420422952,24.31318748879433,77.50013733828311,1,1180,0.8571428571428571
c07fc1d2-f92d-4af5-bcae-b6f5df3ecb75,2020-06-29,2028-01-30,12035.429911881083,small,8,83,67.68825114112738,21.284881783998358,70.71525381067379,0,2771,0.0963855421686747
3de23544-2c14-4a34-9b0b-a64ad1315020,2021-03-14,2026-05-20,11166.029763820006,medium,12,42,68.98551553342439,45.313536018417565,91.46064467726964,1,1893,0.2857142857142857
9d5528f4-6426-4869-a425-f1fbe036fffd,2024-04-17,2029-08-28,8976.215632009073,medium,21,94,86.67531506527745,32.19168872396053,83.81906669434504,0,1959,0.22340425531914893
aa84c500-89a6-44f2-8673-e4ddf49943e0,2022-10-02,2025-08-09,10092.012924718474,medium,39,25,74.32215792047113,28.62062870519564,73.0362304042761,1,1042,1.0
c48c6f26-7f15-4ab2-8f0e-d26e578b0ed0,2024-03-28,2026-04-16,9461.046833513905,medium,35,53,72.37329665783193,51.85689224450185,98.8652950668154,1,749,0.660377358490566
74aac900-9f6b-4afb-84ea-98e51bcab847,2024-10-18,2026-09-14,9909.511350881838,large,27,9,74.78860724470204,77.98025683094849,91.35270648852376,1,696,1.0
6503fc7d-ee99-4004-9f87-29b25044bf25,2023-12-26,2026-11-28,10848.23124018586,large,40,42,87.66508188974615,32.4560930983281,78.85054448657114,1,1068,0.9523809523809523
74e4acd8-ef53-46df-a93a-531d8fe569e1,2022-11-04,2028-09-03,6241.802831397275,large,6,28,68.56106350196931,68.39863200944077,66.99298202895594,1,2130,0.21428571428571427
